Feature ID	Taxon	Confidence
a11757fbeb6c3d233dd9d05f1563dca0	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999998864979
79dbd10c9169239fc4260db6c1e33893	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999998126441
20325b89d63e30a4747c3a39c7d04e4d	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999916991555
828760044c2b02364d9a72d0dcfd6b0c	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999468088
1366c091171aceef40f56048fa418a1a	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999996067714
24cae053df4ca18c212e2b913ab8aa13	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999462972
eff5591de8c53f4b785b5549fc4d9fc4	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999996551878
64e6e5749a6bbde4fa44593366fa6857	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.999999748302702
e4d2c8af7cdfa67b46297c95c9929f04	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999774958896
02691fa92f492a60b32ef62a8cdf25e3	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999950259024
7e95bcddbc534edbf1486c92148c941e	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998818439265
d5656b8eaae7f92b7c6bdbeced4eae75	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999999452456
3ddf93fcccc7274898e36f04916a2eac	d__Bacteria; p__Gemmatimonadota; c__BD2-11_terrestrial_group; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999980411332
c8893b4be54c0edea9ca0845bf04ee29	Unassigned	0.3934844582977257
2e9f282f934ca975feb64bb56270b169	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.999999800865956
9d1106a4b696c7eceac21b78e43029db	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999998885429653
d89db85ca33ea467769b9ef1e4253ce8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__Rubinisphaeraceae; g__Planctomicrobium	0.9999999999886029
fe84f3da372b54b2eed48631a3e813d8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999670124195715
19fce98901af22a098e5ea44438004a1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999938870854204
dd71284acf2c8ff15856811701a83a40	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	0.9476984815300439
3d4f16818744c29139eef67455f39418	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.998127725003056
1e435bd6fcedc10fe59ad397539a6844	d__Bacteria; p__Planctomycetota	0.9952793963837366
c02764a7e741b65cac6a20d8bc6a883c	d__Bacteria; p__Modulibacteria; c__Moduliflexia; o__Moduliflexales; f__Moduliflexaceae; g__Incertae_Sedis	0.9999998434782904
17cc83742fdcf3a5b18f50c64b9658fd	d__Bacteria; p__Modulibacteria; c__Moduliflexia; o__Moduliflexales; f__Moduliflexaceae; g__Incertae_Sedis	0.999992439345409
029e93bd74936199d7e29554657e9afd	d__Bacteria; p__Sumerlaeota; c__Sumerlaeia; o__Sumerlaeales; f__Sumerlaeaceae; g__Sumerlaea	0.9999991402359997
47775110f26bb2956810a32f6472afa5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9998801536029889
57fe82696e6bfa1f010488b18e71757f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Paracoccaceae	0.9997938918643852
75f08f2ba95fac96df6b8dfd440fcfa2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999159802151
2e3a909c6c070fcf848ca3510f5d1ef7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999998541458801
9fb5d9f2f3a834f2a5344171eb1f5ba3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9998786893030901
5fa403f5e63890f51cce8e8529f1406d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999577352847
50cbba25c55eed9721e5ba159114d4a7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999841319608
531750955cf337cd9c42264de23e73da	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.99999987027102
cc133863dc0dd7a1680a4fa508cf3e84	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999424129288
1353cd6f5d07356511fc2c03f86b3f1b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999992026597136
4034d3c5c0c1238c7812c63cf4bb3ef5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999978965637222
fdb3aa04534b52a0836316955b8f7c68	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999996746870569
3d07bf2b06dfd0e2f270ea834d1159c6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999589810860688
af68f1ca81db483486106fee1e95f76a	d__Bacteria; p__Spirochaetota; c__Brevinematia; o__Brevinematales; f__Brevinemataceae; g__Brevinema	0.9999982188522925
e2f9995b5401c9b04260b4a8118a2fed	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999941850088268
62caad713b447df8a5d4f5763ece13e0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9997525438417753
eacfd22958f2caaad5ee448cb34ebf74	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999989591761692
40bd2df424a4a89dfcfb90049d88b969	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999869124983934
58de3e58ec736b4470f09c6c8fd8146f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.999997511057216
8e161790e4c08a309c8964bd4fece9a6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__Incertae_Sedis	0.9995934226454707
8385987f91556caa1ef16d8bba107e83	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Holosporales; f__Holosporaceae; g__Incertae_Sedis	0.9999777523880338
0afcaeaaadac26c8544b193566bcf01a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__Incertae_Sedis	0.9997499210425421
a762f8fc3a502b17dcd110a813a099ce	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9997781220111411
a94f9dafc78c6d56d761ec2c5e97a843	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9999908064067551
b866586b55765163c9c563baf2a307e5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.999424444840157
a885cb7319bd40331309848132742cbf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9998008416379935
9b6f078819348747eb1434867120149a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9999142985150512
41842fc342a3164fb91e373e9163c3fe	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9994739445312406
c6c22ef6efcf9d63242f656fda64b035	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9979530227458963
330ae729265b45cb27a86f6a7868205c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9633629033449942
5db722f1edc40728c6cfc0c94ae84b27	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.976159466316548
69e5b8e13250f5a8ef5c9cf486466f56	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9925663680202921
7ec27ae718c994e47d6e14401e2fc60b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.999475005139418
55ebb53466ebcc617f198b530fe6408a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9986161428046813
5bc03101778af0bac752e2a0b69a7be7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9992785710845458
5395dba24fb1fb7a6991013f59b3794a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9983124041229099
4fce747f854867e5b1aa9fb7c40394c2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.998944963791428
d9e29a064ef69704a775fcdcd3010f10	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9956604487913547
e4abc5982c008bf4eaa88dbbb8796d8f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9952736939924132
abeb6bcb82ca4f35d8e12d389d67cb20	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9828768123682624
03512e265f9ae7f3fde27c839d7d5b8a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9702458164425973
c73743f39c8fe9cebd932dcdf55541c7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9937854375059401
c79655f2803c8f236bb6360300e18fa9	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9968006915756568
bd34c4e4e707c2624d2989e9b433d664	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9971915527639434
de192750d40ca2c64f3dd6c711a03403	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9976087723907415
3d001da875fcb99bb9d5696c51e79440	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9909769227778269
6ef7bb2bd7f1598c8a2ccbc6888f7e31	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9954000795830655
8f7cb63f424fdde3a8b45f031459394d	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9980680143383034
45e34c318927da58f36dd6955af048a8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.9677051719026807
a24585f2f916126582f9a3cad2e33185	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Trichorickettsia	0.7036011481410486
e9c164b0d3fedf7aaa84d96c4c14d4e2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.9479893472541763
34bbb850a81dfa09cb844160ffa99339	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.9906846079533937
432a9b70e4950a1101b22657f9c61f16	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia	0.9903741817416248
d7c687fa38b66b6b42c01c40938322c8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Defluviicoccales; f__Incertae_Sedis; g__Incertae_Sedis	0.8619329864521412
09f96cda98c1de1e36a14258832d8b11	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999996520541751
86bae2791d318e9b86aeac8af0ef894a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999989044631438
7a7d4960e9099c854e046b61164c3f40	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999630391165
f62735d87f2d5d9a3eafaa93a8fdd51c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Candidatus_Megaira	0.9999999777914186
b2e10a8a1a09f4ab7ca25fde77773091	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.9973225160459853
cf64d6b1e76c73028720e130c30f00c0	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__Incertae_Sedis	0.8998873872799719
207dffc2872f4571132487801a36d331	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae	0.9475993171609315
0c6d352156d8e8a1422ee5e39dd47c90	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae	0.9680694930998046
07a6dcc4aeb12917507d881bbb566fe3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Incertae_Sedis	0.7808034029147294
7809d09106f2052c30d854f38656abd2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9999999951945596
321adfaf87c3f34bc10491d5aae27670	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Incertae_Sedis	0.9990686369989857
3d3766cc1f297bf0f9b3ea9073f079f8	d__Bacteria; p__Rhodothermota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__Incertae_Sedis	0.9999997211321519
fbea50956fbdc8590b2b431710ff14d4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales; f__AB1; g__Incertae_Sedis	0.9999999999728146
68aaa6ab5edebeba68b7036d754b5ee5	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999967302378419
1f767be7bad99a91e54e97feaab820ad	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999996581321271
4385d1bb9b20e504e02714389a1e0f64	d__Bacteria; p__Myxococcota; c__Polyangiia; o__PS-B29; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999909162227
9766c8d28dd33ba20f9aa35a8c979dae	d__Bacteria; p__Gemmatimonadota; c__AKAU4049; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999978021634
381fd8fd2e16845ceb2110f1c37a0831	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9998446907711069
81883176acb8f1c4a23266305911573c	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999908438662245
c2e59b3cb65cdaa2cec30d3a30d0d654	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999611355346117
a65c9100bcaa05fba8a69f1af22229c8	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.999687349913374
d345a19a7df67ffd297d8548032cfdba	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Bradymonadales; f__Incertae_Sedis; g__Incertae_Sedis	0.9999916542861149
c9c120dd5d474bf82de6e94c3b54d5d6	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Saccharospirillaceae; g__Spongiispira	0.9389070150676443
99dd06a023b0baeb7214d7c6f1504e4f	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales	0.999514953404947
c7c64d28494c3e653b717896d19639bd	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999772215543168
a46c8e0a18a67fdcd2cbd99e99fbeb03	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Amoebophilaceae; g__Incertae_Sedis	0.9999999831763376
3b75b1c1ba012cd209ee3f0281055d8b	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Pseudobdellovibrionaceae; g__OM27_clade	0.9999764777207039
ed754ff320ece447788aba4e43a93b1a	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.999934283672021
4e91d03209c2472b65852cba8a23532c	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.9830069704621612
d7ddde0d7667b0208dde6feceed5b259	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999824035484216
2fa5451020a3e5cc7ef5398640a52dc4	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile	0.9999968136511401
1d0226049f0e54a50c3cd638f1d1204a	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia; o__Bradymonadales; f__Incertae_Sedis; g__Incertae_Sedis	0.9998662109564141
f0b200c9c75c2e77afc8b1c844c6c633	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile	0.9999948903378114
3e338ff09ee2dc0f073e26716d48ce2d	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile	0.9999996887715015
1c68668fdf2cffdb1d7e3083990c46f0	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile	0.9999994937570167
99958bdd4242e37cc00a5d1bd1d1a3a0	d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999950258828041
faf7687b12b6d24b885a27605b6e6248	d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9997766747711301
4247c913d40d32edb1a7f0898a37f4b2	d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae; g__P3OB-42	0.9998221878755731
a66a61a842c33d95cbeef739e81e193e	d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales	0.9925049892537516
65a1afef9891175a3c1a36d7401e15f3	d__Bacteria; p__Planctomycetota; c__OM190; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999553982705841
1fd7408ef1081ce16b3fbce5c893b6ee	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca	0.9998127059966216
fabfb7ae5ef5ce8c89eb947b4b7eae61	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca	0.9996895965273189
14cdb1504c8f3acaf9e202363c40f70d	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca	0.9999998195716863
14ecfc361b7e5532ebaa5a85d562d6e1	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca	0.9999999034986662
9e8aec63ba88b8f8ba81714ec956cb19	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfobaccia; o__Desulfobaccales; f__Desulfobaccaceae; g__Desulfobacca	0.9999992670287683
ae1f75ccaf193eeb4a6d462368358316	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfomonilia; o__Desulfomonilales; f__Desulfomonilaceae; g__Desulfomonile	0.997916184244901
66df915bfe45945855fbab52a2d58749	d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999998821744426
cf02112b2277aa8082cfa9773ba457f9	d__Bacteria; p__Cyanobacteriota; c__Sericytochromatia; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999681491432497
a5a48f69a581f34ab8de368dc0ead4aa	d__Bacteria; p__NB1-j; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999738902935632
0d1fd2fca2f5528c2854284964884f07	d__Bacteria; p__NB1-j; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999570208047406
c5099a6f5c4d973f113815fd4fe6dc3d	d__Bacteria; p__NB1-j; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9999653162193529
a24acb086155c5415acc2f2c07f5b62c	d__Bacteria; p__Myxococcota; c__Polyangiia; o__PS-B29; f__Incertae_Sedis; g__Incertae_Sedis	0.9999999990398436
1deb4e588422152347be2066579ee3bb	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9022530585171975
3736e27da74d09f0f30d8f9eef47a1f1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9995008377408786
34aa3cbb6d7d17763f9e82e354e61576	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9985935371670287
b2a165339263a27028155474e1edd3f1	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9982293632546071
ab121ab6ca3a1b150ca593a46f0e0def	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9980008494830352
a9d58c1f950cf7b0053593c9dbb9788f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.993074298564531
7f9708616ed1b4e6105ffcc2d354a5fa	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9930182636080213
be042dc15ecbef37513f6f0e7d36579b	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9942537324593322
479f77633552e2a0ab21cfb407cd62e6	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9960462435020598
fa89e951fa32a438bfda0f7f19f48437	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9999989778577679
5d4aae370b0dd0f216ab800fe87e8e1e	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Tistrellales; f__Geminicoccaceae; g__Incertae_Sedis	0.9997187135101226
cfb6e971ed6ff3839ee450f2c217ba2f	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales; f__Incertae_Sedis; g__Incertae_Sedis	0.9100995396967347
08a251fabc2a702162d0d0ac1769f8db	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.7834704903653368
6079f16c21b29ca70feeed5f65fd733b	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.8757262816235672
d215d0ec12f7b6ca4ef9b34f7cf91d29	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.9460846888928754
f848655d5f605b85c2dad99f26d94727	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__Incertae_Sedis; f__Incertae_Sedis; g__Incertae_Sedis	0.86544970451144
